Skalvian,Skalvian language,regular
Maore Comorian,Maore Comorian language,regular
Sere,Sere language,regular
Swabian,Swabian language,regular
Sira,Sira language,regular
Swedish Sign Language,Swedish Sign Language,regular
Samosa,Samosa language,regular
Sokna,Sokna language,regular
Shanenawa,Shanenawa language,regular
Suau,Suau language,regular
Sharwa,Sharwa language,regular
Saweru,Saweru language,regular
Seluwasan,Seluwasan language,regular
Sawila,Sawila language,regular
Suwawa,Suwawa language,regular
Sowa,Sowa language,regular
Suruahá,Suruahá language,regular
Sarua,Sarua language,regular
Suba,Suba language,regular
Sicanian,Sicanian language,regular
Sighu,Sighu language,regular
Shixing,Shixing language,regular
Southern Kalapuya,Southern Kalapuya language,regular
Selonian,Selonian language,regular
Samre,Samre language,regular
Sorothaptic,Sorothaptic language,regular
Saaroa,Saaroa language,regular
Sasaru,Sasaru language,regular
Saxwe Gbe,Saxwe Gbe language,regular
Siang,Siang language,regular
Central Subanen,Central Subanen language,regular
Classical Syriac,Classical Syriac language,regular
Proto-Samoyedic,Proto-Samoyedic language,reconstructed
Seki,Seki language,regular
Sukur,Sukur language,regular
Sylheti,Sylheti language,regular
Maya Samo,Maya Samo language,regular
Senaya,Senaya language,regular
Suoy,Suoy language,regular
Sinyar,Sinyar language,regular
Kagate,Kagate language,regular
Osamayi,Osamayi language,regular
Al-Sayyid Bedouin Sign Language,Al-Sayyid Bedouin Sign Language,regular
Ngalum,Ngalum language,regular
Semaq Beri,Semaq Beri language,regular
Seru,Seru language,regular
Seze,Seze language,regular
Silesian,Silesian language,regular
Sula,Sula language,regular
Suabo,Suabo language,regular
Isubu,Isubu language,regular
Sakizaya,Sakizaya language,regular
Tabasaran,Tabasaran language,regular
Lowland Tarahumara,Lowland Tarahumara language,regular
Tause,Tause language,regular
Tapirapé,Tapirapé language,regular
Tagoi,Tagoi language,regular
Proto-Tai,Proto-Tai language,reconstructed
Proto-Southwestern Tai,Proto-Southwestern Tai language,reconstructed
Tala,Tala language,regular
Tal,Tal language,regular
Taabwa,Taabwa language,regular
Tây Bồi,Tây Bồi language,regular
Upper Tanana,Upper Tanana language,regular
Tai,Tai language,regular
Tamki,Tamki language,regular
Tocho,Tocho language,regular
Aikanã,Aikanã language,regular
Tapeba,Tapeba language,regular
Tanimbili,Tanimbili language,regular
Mandara,Mandara language,regular
North Tairora,North Tairora language,regular
Thurawal,Thurawal language,regular
Gaam,Gaam language,regular
Tiang,Tiang language,regular
Calamian Tagbanwa,Calamian Tagbanwa language,regular
Tagbu,Tagbu language,regular
Barro Negro Tunebo,Barro Negro Tunebo language,regular
Taworta,Taworta language,regular
Proto-Bodo-Garo,Proto-Bodo-Garo language,reconstructed
Bailang,Bailang language,regular
Gokhy,Gokhy language,regular
Proto-Kuki-Chin,Proto-Kuki-Chin language,reconstructed
Proto-Lalo,Proto-Lalo language,reconstructed
Laze,Laze language,regular
Proto-Lolo-Burmese,Proto-Lolo-Burmese language,reconstructed
Proto-Loloish,Proto-Loloish language,reconstructed
Moran,Moran language,regular
Ngochang,Ngochang language,regular
Tumtum,Tumtum language,regular
Tanguat,Tanguat language,regular
Kitembo,Kitembo language,regular
Tobo,Tobo language,regular
Kapin,Kapin language,regular
Ditammari,Ditammari language,regular
Tafi,Tafi language,regular
Southern Tutchone,Southern Tutchone language,regular
Malinaltepec Tlapanec,Malinaltepec Tlapanec language,regular
Turks and Caicos Creole English,Turks and Caicos Creole English language,regular
Wára,Wára language,regular
Tchitchege,Tchitchege language,regular
Taman (Myanmar),Taman (Myanmar) language,regular
Tanahmerah,Tanahmerah language,regular
Taungyo,Taungyo language,regular
Tawr Chin,Tawr Chin language,regular
Kaiy,Kaiy language,regular
Torres Strait Creole,Torres Strait Creole language,regular
T'en,T'en language,regular
Southeastern Tarahumara,Southeastern Tarahumara language,regular
Tecpatlán Totonac,Tecpatlán Totonac language,regular
Thado Chin,Thado Chin language,regular
Tagdal,Tagdal language,regular
Panchpargania,Panchpargania language,regular
Emberá-Tadó,Emberá-Tadó language,regular
Tai Nüa,Tai Nüa language,regular
Tiranige Diga Dogon,Tiranige Diga Dogon language,regular
Talieng,Talieng language,regular
Western Tamang,Western Tamang language,regular
Tomadino,Tomadino language,regular
Tajio,Tajio language,regular
Tambas,Tambas language,regular
Sur,Sur language,regular
Taruma,Taruma language,regular
Teme,Teme language,regular
Tita,Tita language,regular
Todrah,Todrah language,regular
Tempasuk Dusun,Tempasuk Dusun language,regular
Toro,Toro language,regular
Tadyawan,Tadyawan language,regular
Tetete,Tetete language,regular
Terik,Terik language,regular
Tepo Krumen,Tepo Krumen language,regular
Teressa,Teressa language,regular
Teke-Tege,Teke-Tege language,regular
Torricelli,Torricelli language,regular
Ibali Teke,Ibali Teke language,regular
Tama (Colombia),Tama (Colombia) language,regular
Ateso,Ateso language,regular
Tereno,Tereno language,regular
Tengger,Tengger language,regular
Tetum,Tetum language,regular
Soo,Soo language,regular
Teor,Teor language,regular
Tulishi,Tulishi language,regular
Tetserret,Tetserret language,regular
Tofin Gbe,Tofin Gbe language,regular
Dena'ina,Dena'ina language,regular
Tefaro,Tefaro language,regular
Sagalla,Sagalla language,regular
Tobilung,Tobilung language,regular
Ciwogai,Ciwogai language,regular
Eastern Gorkha Tamang,Eastern Gorkha Tamang language,regular
Chali,Chali language,regular
Tobagonian Creole English,Tobagonian Creole English language,regular
Lawunuia,Lawunuia language,regular
Tandaganon,Tandaganon language,regular
Tangoa,Tangoa language,regular
Tring,Tring language,regular
Tareng,Tareng language,regular
Nume,Nume language,regular
Central Tagbanwa,Central Tagbanwa language,regular
Tanggu,Tanggu language,regular
Tingui-Boto,Tingui-Boto language,regular
Tagwana Senoufo,Tagwana Senoufo language,regular
Tagish,Tagish language,regular
Togoyo,Togoyo language,regular
Tai Hang Tong,Tai Hang Tong language,regular
Chitwania Tharu,Chitwania Tharu language,regular
Northern Tarahumara,Northern Tarahumara language,regular
Tai Long,Tai Long language,regular
Tharaka,Tharaka language,regular
Dangaura Tharu,Dangaura Tharu language,regular
Thavung,Thavung language,regular
Thachanadan,Thachanadan language,regular
Kochila Tharu,Kochila Tharu language,regular
Rana Tharu,Rana Tharu language,regular
Tahltan,Tahltan language,regular
Thuri,Thuri language,regular
Tha,Tha language,regular
Tira,Tira language,regular
Tigre,Tigre language,regular
Timugon Murut,Timugon Murut language,regular
Tiene,Tiene language,regular
Tilung,Tilung language,regular
Timbe,Timbe language,regular
Trimuris,Trimuris language,regular
Tiéfo,Tiéfo language,regular
Masadiit Itneg,Masadiit Itneg language,regular
Tinigua,Tinigua language,regular
Adasen,Adasen language,regular
Tai Hongjin,Tai Hongjin language,regular
Tajuasohn,Tajuasohn language,regular
Tunjung,Tunjung language,regular
Northern Tujia,Northern Tujia language,regular
Tai Laing,Tai Laing language,regular
Tonjon,Tonjon language,regular
Southern Tujia,Southern Tujia language,regular
Tjurruru,Tjurruru language,regular
Chaap Wuurong,Chaap Wuurong language,regular
Truká,Truká language,regular
Buksa,Buksa language,regular
Tukudede,Tukudede language,regular
Takwane,Takwane language,regular
Tukumanféd,Tukumanféd language,regular
Tokunoshima,Tokunoshima language,regular
Tikopia,Tikopia language,regular
Tee,Tee language,regular
Ramandi,Ramandi language,regular
Kathoriya Tharu,Kathoriya Tharu language,regular
Upper Necaxa Totonac,Upper Necaxa Totonac language,regular
Mur Pano,Mur Pano language,regular
Teanu,Teanu language,regular
Tangko,Tangko language,regular
Takua,Takua language,regular
Southwestern Tepehuan,Southwestern Tepehuan language,regular
Tofanma,Tofanma language,regular
Klingon,Klingon language,appendix-constructed
Talinga-Bwisi,Talinga-Bwisi language,regular
Taloki,Taloki language,regular
Tolomako,Tolomako language,regular
Talondo',Talondo' language,regular
Talodi,Talodi language,regular
Filomena Mata-Coahuitlán Totonac,Filomena Mata-Coahuitlán Totonac language,regular
Tai Loi,Tai Loi language,regular
Talise,Talise language,regular
Tambotalo,Tambotalo language,regular
Teluti,Teluti language,regular
Tulehu,Tulehu language,regular
Taliabu,Taliabu language,regular
Khehek,Khehek language,regular
Talysh,Talysh language,regular
Tama (Chad),Tama (Chad) language,regular
Avava,Avava language,regular
Tremembé,Tremembé language,regular
Toba-Maskoy,Toba-Maskoy language,regular
Ternateño,Ternateño language,regular
Tutuba,Tutuba language,regular
Samarokena,Samarokena language,regular
Northwestern Tamang,Northwestern Tamang language,regular
Tamnim Citak,Tamnim Citak language,regular
Tai Thanh,Tai Thanh language,regular
Taman (Indonesia),Taman (Indonesia) language,regular
Temoq,Temoq language,regular
Tasmate,Tasmate language,regular
Motembo,Motembo language,regular
Tami,Tami language,regular
Tamanaku,Tamanaku language,regular
Western Tunebo,Western Tunebo language,regular
Tanimuca-Retuarã,Tanimuca-Retuarã language,regular
Angosturas Tunebo,Angosturas Tunebo language,regular
Tinoc Kallahan,Tinoc Kallahan language,regular
Tobanga,Tobanga language,regular
Maiani,Maiani language,regular
Tandia,Tandia language,regular
North Tanna,North Tanna language,regular
Toromono,Toromono language,regular
Whitesands,Whitesands language,regular
Taíno,Taíno language,regular
Bedik,Bedik language,regular
Tenis,Tenis language,regular
Tay Khang,Tay Khang language,regular
Tanchangya,Tanchangya language,regular
Tonsawang,Tonsawang language,regular
Tanema,Tanema language,regular
Tongwe,Tongwe language,regular
Ten'edn,Ten'edn language,regular
Coyutla Totonac,Coyutla Totonac language,regular
Toma,Toma language,regular
Gizrra,Gizrra language,regular
Tonga (Malawi),Tonga (Malawi) language,regular
Tonga (Mozambique),Tonga (Mozambique) language,regular
Toki Pona,Toki Pona language,appendix-constructed
Tolowa,Tolowa language,regular
Tombulu,Tombulu language,regular
Toposa,Toposa language,regular
Togbo-Vara Banda,Togbo-Vara Banda language,regular
Highland Totonac,Highland Totonac language,regular
Tho,Tho language,regular
Upper Taromi,Upper Taromi language,regular
Tobian,Tobian language,regular
Topoiyo,Topoiyo language,regular
To,To language,regular
Taupota,Taupota language,regular
Azoyú Me'phaa,Azoyú Me'phaa language,regular
Tippera,Tippera language,regular
Tarpia,Tarpia language,regular
Kula,Kula language,regular
Tupinikin,Tupinikin language,regular
Tlacoapa Me'phaa,Tlacoapa Me'phaa language,regular
Tupinambá,Tupinambá language,regular
Tai Pao,Tai Pao language,regular
Pisaflores Tepehua,Pisaflores Tepehua language,regular
Tukpa,Tukpa language,regular
Tuparí,Tuparí language,regular
Tampuan,Tampuan language,regular
Tanapag,Tanapag language,regular
Acatepec Me'phaa,Acatepec Me'phaa language,regular
Tinputz,Tinputz language,regular
Tembé,Tembé language,regular
Lehali,Lehali language,regular
Turumsa,Turumsa language,regular
Tenino,Tenino language,regular
Tomoip,Tomoip language,regular
Tunni,Tunni language,regular
Torona,Torona language,regular
Western Totonac,Western Totonac language,regular
Touo,Touo language,regular
Tirahi,Tirahi language,regular
Terebu,Terebu language,regular
Copala Triqui,Copala Triqui language,regular
Turi,Turi language,regular
East Tarangan,East Tarangan language,regular
Trinidadian Creole English,Trinidadian Creole English language,regular
Lishán Didán,Lishán Didán language,regular
Turaka,Turaka language,regular
Trió,Trió language,regular
Toram,Toram language,regular
Dukhan,Dukhan language,regular
Proto-Turkic,Proto-Turkic language,reconstructed
Traveller Scottish,Traveller Scottish language,regular
Tregami,Tregami language,regular
Trinitario,Trinitario language,regular
San Martín Itunyoso Triqui,San Martín Itunyoso Triqui language,regular
Chicahuaxtla Triqui,Chicahuaxtla Triqui language,regular
Tunggare,Tunggare language,regular
Turoyo,Turoyo language,regular
Taroko,Taroko language,regular
Tringgus,Tringgus language,regular
Turung,Turung language,regular
Torá,Torá language,regular
Tsaangi,Tsaangi language,regular
Tsamai,Tsamai language,regular
Tswa,Tswa language,regular
Tsakonian,Tsakonian language,regular
Tunisian Sign Language,Tunisian Sign Language,regular
Southwestern Tamang,Southwestern Tamang language,regular
Tsuvan,Tsuvan language,regular
Ts'ün-Lao,Ts'ün-Lao language,regular
Turkish Sign Language,Turkish Sign Language,regular
Northern Toussian,Northern Toussian language,regular
Akei,Akei language,regular
Taiwan Sign Language,Taiwan Sign Language,regular
Tsishingini,Tsishingini language,regular
Mubami,Mubami language,regular
Tebul Sign Language,Tebul Sign Language,regular
Gaa,Gaa language,regular
Tektiteko,Tektiteko language,regular
Tauade,Tauade language,regular
Bwanabwana,Bwanabwana language,regular
Tuotomb,Tuotomb language,regular
Tutong,Tutong language,regular
Upper Ta'oih,Upper Ta'oih language,regular
Tooro,Tooro language,regular
Totoro,Totoro language,regular
Totela,Totela language,regular
Towei,Towei language,regular
Lower Ta'oih,Lower Ta'oih language,regular
Tombelala,Tombelala language,regular
Isan,Isan language,regular
Torau,Torau language,regular
Titan,Titan language,regular
Long Wat,Long Wat language,regular
Tsum,Tsum language,regular
Wiarumus,Wiarumus language,regular
Mutu,Mutu language,regular
Tuxá,Tuxá language,regular
Central Tunebo,Central Tunebo language,regular
Tunia,Tunia language,regular
Tugutil,Tugutil language,regular
Tula,Tula language,regular
Tumbuka,Tumbuka language,regular
Proto-Tupi-Guarani,Proto-Tupi-Guarani language,reconstructed
Kabishiana,Kabishiana language,regular
Proto-Tupian,Proto-Tupian language,reconstructed
Tedaga,Tedaga language,regular
Tututni,Tututni language,regular
Alchuka,Alchuka language,regular
Bala,Bala language,regular
Kyakala,Kyakala language,regular
Kili,Kili language,regular
Proto-Tungusic,Proto-Tungusic language,reconstructed
Tuxináwa,Tuxináwa language,regular
Tugen,Tugen language,regular
Turka,Turka language,regular
Vaghua,Vaghua language,regular
Tsuvadi,Tsuvadi language,regular
Te'un,Te'un language,regular
Tela-Masbuar,Tela-Masbuar language,regular
Tavoyan,Tavoyan language,regular
Taveta,Taveta language,regular
Tutsa Naga,Tutsa Naga language,regular
Sedoa,Sedoa language,regular
Taivoan,Taivoan language,regular
Timor Pidgin,Timor Pidgin language,regular
Western Tawbuid,Western Tawbuid language,regular
Teshenawa,Teshenawa language,regular
Teiwa,Teiwa language,regular
Taos,Taos language,regular
Tereweng,Tereweng language,regular
Tai Dón,Tai Dón language,regular
Tawang Monpa,Tawang Monpa language,regular
Twendi,Twendi language,regular
Tswapong,Tswapong language,regular
Ere,Ere language,regular
Tasawaq,Tasawaq language,regular
Southwestern Tarahumara,Southwestern Tarahumara language,regular
Turiwára,Turiwára language,regular
Termanu,Termanu language,regular
Tuwari,Tuwari language,regular
Tawoyan,Tawoyan language,regular
Tombonuo,Tombonuo language,regular
Tsetsaut,Tsetsaut language,regular
Totoli,Totoli language,regular
Tangut,Tangut language,regular
Ikpeng,Ikpeng language,regular
Tarjumo,Tarjumo language,regular
Tomini,Tomini language,regular
Toto,Toto language,regular
Tii,Tii language,regular
Tartessian,Tartessian language,regular
Tonsea,Tonsea language,regular
Citak,Citak language,regular
Tatana,Tatana language,regular
Kyenga,Kyenga language,regular
O'du,O'du language,regular
Teke-Tsaayi,Teke-Tsaayi language,regular
Tai Do,Tai Do language,regular
Thu Lao,Thu Lao language,regular
Kuku-Thaypan,Kuku-Thaypan language,regular
Tai Daeng,Tai Daeng language,regular
Sapa,Sapa language,regular
Tày Tac,Tày Tac language,regular
Kua,Kua language,regular
Teke-Tyee,Teke-Tyee language,regular
Tày,Tày language,regular
Tanzanian Sign Language,Tanzanian Sign Language,regular
Tz'utujil,Tz'utujil language,regular
Talossan,Talossan language,appendix-constructed
Central Atlas Tamazight,Central Atlas Tamazight language,regular
Tabriak,Tabriak language,regular
Uamué,Uamué language,regular
Kuan,Kuan language,regular
Tairuma,Tairuma language,regular
Ubang,Ubang language,regular
Ubi,Ubi language,regular
Buhi'non Bikol,Buhi'non Bikol language,regular
Ubir,Ubir language,regular
Umbu-Ungu,Umbu-Ungu language,regular
Uda,Uda language,regular
Muduga,Muduga language,regular
Ujir,Ujir language,regular
Uduk,Uduk language,regular
Kioko,Kioko language,regular
Ufim,Ufim language,regular
Kuku-Ugbanh,Kuku-Ugbanh language,regular
Ughele,Ughele language,regular
Gong,Gong language,regular
Uruguayan Sign Language,Uruguayan Sign Language,regular
Uhami,Uhami language,regular
Damal,Damal language,regular
Uisai,Uisai language,regular
Iyive,Iyive language,regular
Tanjijili,Tanjijili language,regular
Kaburi,Kaburi language,regular
Ukuriguma,Ukuriguma language,regular
Ukhwejo,Ukhwejo language,regular
Muak Sa-aak,Muak Sa-aak language,regular
Ukrainian Sign Language,Ukrainian Sign Language,regular
Ukpe-Bayobiri,Ukpe-Bayobiri language,regular
Ukwa,Ukwa language,regular
Kaapor Sign Language,Kaapor Sign Language,regular
Ukue,Ukue language,regular
Ukwuani-Aboh-Ndoni,Ukwuani-Aboh-Ndoni language,regular
Kuuk Yak,Kuuk Yak language,regular
Fungwa,Fungwa language,regular
Olukumi,Olukumi language,regular
Ulch,Ulch language,regular
Afra,Afra language,regular
Meriam,Meriam language,regular
Ullatan,Ullatan language,regular
Ulumanda',Ulumanda' language,regular
Unserdeutsch,Unserdeutsch language,regular
Uma' Lung,Uma' Lung language,regular
Ulwa,Ulwa language,regular
Umatilla,Umatilla language,regular
Marrucinian,Marrucinian language,regular
Umbindhamu,Umbindhamu language,regular
Umbuygamu,Umbuygamu language,regular
Ukit,Ukit language,regular
Umon,Umon language,regular
Makyan Naga,Makyan Naga language,regular
Umotína,Umotína language,regular
Umbugarla,Umbugarla language,regular
Pendau,Pendau language,regular
North Watut,North Watut language,regular
Undetermined,Undetermined language,regular
Uneme,Uneme language,regular
Ngarinyin,Ngarinyin language,regular
Enawené-Nawé,Enawené-Nawé language,regular
Kurnai,Kurnai language,regular
Unubahe,Unubahe language,regular
Munda,Munda language,regular
Unde Kaili,Unde Kaili language,regular
Uokha,Uokha language,regular
Kulon,Kulon language,regular
Umeda,Umeda language,regular
Northeast Malakula,Northeast Malakula language,regular
Urningangg,Urningangg language,regular
Urigina,Urigina language,regular
Proto-Finnic,Proto-Finnic language,reconstructed
Old Komi,Old Komi language,regular
Kukkuzi,Kukkuzi language,regular
Komi-Yazva,Komi-Yazva language,regular
Proto-Mordvinic,Proto-Mordvinic language,reconstructed
Proto-Permic,Proto-Permic language,reconstructed
Proto-Uralic,Proto-Uralic language,reconstructed
Proto-Ugric,Proto-Ugric language,reconstructed
Urali,Urali language,regular
Urapmin,Urapmin language,regular
Uruangnirin,Uruangnirin language,regular
Ura (Papua New Guinea),Ura (Papua New Guinea) language,regular
Uru-Pa-In,Uru-Pa-In language,regular
Löyöp,Löyöp language,regular
Urumi,Urumi language,regular
Uruava,Uruava language,regular
Sop,Sop language,regular
Urimo,Urimo language,regular
Uru-Eu-Wau-Wau,Uru-Eu-Wau-Wau language,regular
Ushojo,Ushojo language,regular
Usui,Usui language,regular
Usaghade,Usaghade language,regular
Uspanteco,Uspanteco language,regular
Saare,Saare language,regular
Uya,Uya language,regular
Otank,Otank language,regular
Hun,Hun language,regular
Aba,Aba language,regular
Etulo,Etulo language,regular
Utu,Utu language,regular
Kulon-Pazeh,Kulon-Pazeh language,regular
Ura (Vanuatu),Ura (Vanuatu) language,regular
U,U language,regular
West Uvean,West Uvean language,regular
Uri,Uri language,regular
Lote,Lote language,regular
Kuku-Uwanh,Kuku-Uwanh language,regular
Doko-Uyanga,Doko-Uyanga language,regular
Vaagri Booli,Vaagri Booli language,regular
Vale,Vale language,regular
Varhadi,Varhadi language,regular
Sekele,Sekele language,regular
Vehes,Vehes language,regular
Vanimo,Vanimo language,regular
Valman,Valman language,regular
Vao,Vao language,regular
Vaiphei,Vaiphei language,regular
Huarijio,Huarijio language,regular
Vanuma,Vanuma language,regular
Varli,Varli language,regular
Vayu,Vayu language,regular
Southeast Babar,Southeast Babar language,regular
Southwestern Bontoc,Southwestern Bontoc language,regular
Venetan,Venetan language,regular
Veddah,Veddah language,regular
Vemgo-Mabas,Vemgo-Mabas language,regular
Ventureño,Ventureño language,regular
Mom Jango,Mom Jango language,regular
Vaghri,Vaghri language,regular
Flemish Sign Language,Flemish Sign Language,regular
Virgin Islands Creole,Virgin Islands Creole language,regular
Vidunda,Vidunda language,regular
Viemo,Viemo language,regular
Vilela,Vilela language,regular
Vishavan,Vishavan language,regular
Viti,Viti language,regular
Bajjika,Bajjika language,regular
Kariyarra,Kariyarra language,regular
Ija-Zuba,Ija-Zuba language,regular
Kujarge,Kujarge language,regular
Kaur,Kaur language,regular
Kulisusu,Kulisusu language,regular
Kamakan,Kamakan language,regular
Kodeoha,Kodeoha language,regular
Korlai Creole Portuguese,Korlai Creole Portuguese language,regular
Tenggarong Kutai Malay,Tenggarong Kutai Malay language,regular
Kurrama,Kurrama language,regular
Valpei,Valpei language,regular
West Flemish,West Flemish language,regular
Juxtlahuaca Mixtec,Juxtlahuaca Mixtec language,regular
Mudu Koraga,Mudu Koraga language,regular
East Masela,East Masela language,regular
East Franconian,East Franconian language,regular
Minigir,Minigir language,regular
Maraghei,Maraghei language,regular
Miwa,Miwa language,regular
Ixtayutla Mixtec,Ixtayutla Mixtec language,regular
Makhuwa-Shirima,Makhuwa-Shirima language,regular
Malgana,Malgana language,regular
Mitlatongo Mixtec,Mitlatongo Mixtec language,regular
Soyaltepec Mazatec,Soyaltepec Mazatec language,regular
Soyaltepec Mixtec,Soyaltepec Mixtec language,regular
Marenje,Marenje language,regular
Muluridyi,Muluridyi language,regular
Valley Maidu,Valley Maidu language,regular
Makhuwa,Makhuwa language,regular
Tamazola Mixtec,Tamazola Mixtec language,regular
Ayautla Mazatec,Ayautla Mazatec language,regular
Mazatlán Mazatec,Mazatlán Mazatec language,regular
Lovono,Lovono language,regular
Neve'ei,Neve'ei language,regular
Vunapu,Vunapu language,regular
Volapük,Volapük language,regular
Voro,Voro language,regular
Vera'a,Vera'a language,regular
Võro,Võro language,regular
Varisi,Varisi language,regular
Burmbar,Burmbar language,regular
Moldova Sign Language,Moldova Sign Language,regular
Venezuelan Sign Language,Venezuelan Sign Language,regular
Valencian Sign Language,Valencian Sign Language,regular
Vitou,Vitou language,regular
Vumbu,Vumbu language,regular
Vunjo,Vunjo language,regular
Vute,Vute language,regular
Awa (China),Awa (China) language,regular
Walloon,Walloon language,regular
Walla Walla,Walla Walla language,regular
Wab,Wab language,regular
Wasco-Wishram,Wasco-Wishram language,regular
Wandamen,Wandamen language,regular
Wakoná,Wakoná language,regular
Wa'ema,Wa'ema language,regular
Watubela,Watubela language,regular
Waffa,Waffa language,regular
Wageman,Wageman language,regular
Kaninuwa,Kaninuwa language,regular
Wauja,Wauja language,regular
Waka,Waka language,regular
Waiwai,Waiwai language,regular
Wampur,Wampur language,regular
Wabo,Wabo language,regular
Waritai,Waritai language,regular
Wara,Wara language,regular
Wanda,Wanda language,regular
Wanji,Wanji language,regular
Wa,Wa language,regular
Waddar,Waddar language,regular
Wagdi,Wagdi language,regular
Wajarri,Wajarri language,regular
Woi,Woi language,regular
Yanomam,Yanomam language,regular
Waci Gbe,Waci Gbe language,regular
Wandji,Wandji language,regular
Wadaginam,Wadaginam language,regular
Wadjiginy,Wadjiginy language,regular
Wendat,Wendat language,regular
Wadjigu,Wadjigu language,regular
Wadjabangayi,Wadjabangayi language,regular
Wewaw,Wewaw language,regular
Wè Western,Wè Western language,regular
Weh,Weh language,regular
Kiunum,Kiunum language,regular
Weme Gbe,Weme Gbe language,regular
Wemale,Wemale language,regular
Cameroon Pidgin,Cameroon Pidgin language,regular
Perai,Perai language,regular
Welaung,Welaung language,regular
Weyewa,Weyewa language,regular
Yafi,Yafi language,regular
Wagaya,Wagaya language,regular
Wangganguru,Wangganguru language,regular
Waigeo,Waigeo language,regular
Manusela,Manusela language,regular
North Wahgi,North Wahgi language,regular
Wahau Kenyah,Wahau Kenyah language,regular
Wahau Kayan,Wahau Kayan language,regular
Wik-Epa,Wik-Epa language,regular
Wik-Keyangan,Wik-Keyangan language,regular
Wik-Ngathana,Wik-Ngathana language,regular
Wik-Me'anha,Wik-Me'anha language,regular
Minidien,Minidien language,regular
Wik-Iiyanh,Wik-Iiyanh language,regular
Wikalkan,Wikalkan language,regular
Wilawila,Wilawila language,regular
Wik-Mungkan,Wik-Mungkan language,regular
Wiraféd,Wiraféd language,regular
Wiru,Wiru language,regular
Muduapa,Muduapa language,regular
Waja,Waja language,regular
Warji,Warji language,regular
Kw'adza,Kw'adza language,regular
Kumbaran,Kumbaran language,regular
Mo,Mo language,regular
Kalanadi,Kalanadi language,regular
Kunduvadi,Kunduvadi language,regular
Wakawaka,Wakawaka language,regular
Wangkayutyuru,Wangkayutyuru language,regular
Walio,Walio language,regular
Mwali Comorian,Mwali Comorian language,regular
Wolane,Wolane language,regular
Kunbarlang,Kunbarlang language,regular
Waioli,Waioli language,regular
Wailaki,Wailaki language,regular
Wali (Sudan),Wali (Sudan) language,regular
Wailapa,Wailapa language,regular
Wuliwuli,Wuliwuli language,regular
Wichí Lhamtés Vejoz,Wichí Lhamtés Vejoz language,regular
Walak,Walak language,regular
Wali (Ghana),Wali (Ghana) language,regular
Waling,Waling language,regular
Wamas,Wamas language,regular
Mamaindé,Mamaindé language,regular
Waima'a,Waima'a language,regular
Wamin,Wamin language,regular
Maiwa (Indonesia),Maiwa (Indonesia) language,regular
Waamwang,Waamwang language,regular
Wam,Wam language,regular
Walmajarri,Walmajarri language,regular
Mwani,Mwani language,regular
Wanambre,Wanambre language,regular
Wandarang,Wandarang language,regular
Waneci,Waneci language,regular
Wanggom,Wanggom language,regular
Ndzwani Comorian,Ndzwani Comorian language,regular
Wanukaka,Wanukaka language,regular
Wanggamala,Wanggamala language,regular
Wano,Wano language,regular
Wanap,Wanap language,regular
Wanyi,Wanyi language,regular
Tyaraity,Tyaraity language,regular
Wobé,Wobé language,regular
Wogeo,Wogeo language,regular
Wolani,Wolani language,regular
Kamang,Kamang language,regular
Longto,Longto language,regular
Perema,Perema language,regular
Wongo,Wongo language,regular
Manombai,Manombai language,regular
Woria,Woria language,regular
Wawonii,Wawonii language,regular
Wirö,Wirö language,regular
Warapu,Warapu language,regular
Warungu,Warungu language,regular
Wiradjuri,Wiradjuri language,regular
Wariyangga,Wariyangga language,regular
Garawa,Garawa language,regular
Warlmanpa,Warlmanpa language,regular
Warnang,Warnang language,regular
Waru,Waru language,regular
Waruna,Waruna language,regular
Gugu Warra,Gugu Warra language,regular
Wae Rana,Wae Rana language,regular
Warray,Warray language,regular
Wusi,Wusi language,regular
Owenia,Owenia language,regular
Wasa,Wasa language,regular
Wasu,Wasu language,regular
Wotapuri-Katarqalai,Wotapuri-Katarqalai language,regular
Watiwa,Watiwa language,regular
Wathaurong,Wathaurong language,regular
Watakataui,Watakataui language,regular
Mewati,Mewati language,regular
Wotu,Wotu language,regular
Wikngenchera,Wikngenchera language,regular
Wunambal,Wunambal language,regular
Wudu,Wudu language,regular
Wutunhua,Wutunhua language,regular
Silimo,Silimo language,regular
Wumbvu,Wumbvu language,regular
Bungu,Bungu language,regular
Wurrugu,Wurrugu language,regular
Wutung,Wutung language,regular
Wuvulu-Aua,Wuvulu-Aua language,regular
Wulna,Wulna language,regular
Wauyai,Wauyai language,regular
Dorig,Dorig language,regular
Wawa,Wawa language,regular
Waxiang,Waxiang language,regular
Wardandi,Wardandi language,regular
Vilamovian,Vilamovian language,regular
Wayoró,Wayoró language,regular
Western Fijian,Western Fijian language,regular
Andalusian Arabic,Andalusian Arabic language,regular
Sambe,Sambe language,regular
Adai,Adai language,regular
Aequian,Aequian language,regular
Aghwan,Aghwan language,regular
Kaimbé,Kaimbé language,regular
Ararandewára,Ararandewára language,regular
Maku,Maku language,regular
Xamtanga,Xamtanga language,regular
Khao,Khao language,regular
Apalachee,Apalachee language,regular
Karami,Karami language,regular
Katawixi,Katawixi language,regular
Kauwera,Kauwera language,regular
Xavante,Xavante language,regular
Kayan Mahakam,Kayan Mahakam language,regular
Lower Burdekin,Lower Burdekin language,regular
Bindal,Bindal language,regular
Bigambal,Bigambal language,regular
